Hour,DayOfWeek,Hour,Temp,A/D,Runway,Airline,From/To,Aircraft Type
15,6,15,20.2,0,0,0,14,5
13,6,13,26.0,0,1,0,23,5
23,5,23,10.2,0,0,5,6,1
13,3,13,22.8,0,0,2,2,2
9,4,9,15.4,0,1,0,8,5
10,3,10,19.3,0,0,25,25,21
13,3,13,13.0,0,0,0,12,6
9,3,9,12.4,0,0,0,3,5
9,6,9,14.5,0,0,6,18,27
8,6,8,7.9,0,0,0,41,5
21,0,21,23.2,0,1,0,22,0
19,2,19,25.2,0,0,0,20,6
15,6,15,20.8,0,0,6,18,8
2,1,2,13.0,0,0,16,32,5
8,1,8,6.3,0,0,0,13,6
5,4,5,0.2,0,0,4,5,1
20,2,20,11.4,1,2,0,3,5
21,6,21,8.4,0,0,0,8,5
4,5,4,13.0,0,0,0,9,6
13,5,13,28.7,0,0,5,23,1
9,5,9,13.5,0,0,6,18,8
0,1,0,7.1,0,0,0,35,7
21,3,21,16.8,0,0,14,19,12
18,2,18,8.9,0,0,5,20,1
4,2,4,9.9,0,0,0,31,5
17,0,17,15.8,0,0,0,29,6
11,3,11,28.9,0,0,0,25,6
8,1,8,10.4,0,0,6,18,19
13,3,13,14.7,0,0,0,3,5
18,3,18,11.0,0,0,0,12,6
6,2,6,1.2,0,0,0,13,6
21,2,21,11.2,1,2,0,13,6
12,0,12,19.6,0,0,0,6,6
14,3,14,13.2,0,0,0,14,5
4,5,4,2.1,0,0,21,3,5
19,5,19,23.7,0,1,0,29,5
11,4,11,13.0,0,0,0,12,5
9,5,9,13.4,0,0,0,16,0
11,2,11,10.4,0,0,0,31,5
6,0,6,15.2,0,0,4,9,4
11,1,11,21.7,0,0,0,9,6
8,1,8,17.3,0,0,22,19,15
12,5,12,19.6,0,0,2,2,2
6,6,6,6.9,0,0,0,29,5
15,2,15,15.3,0,0,5,14,1
5,2,5,4.4,0,0,0,10,6
0,1,0,10.8,0,0,2,2,8
17,6,17,23.8,0,0,4,64,4
1,0,1,16.3,0,0,1,1,1
10,0,10,17.1,0,0,28,7,0
11,5,11,9.6,0,0,0,13,6
1,1,1,9.1,0,0,0,0,0
14,1,14,30.0,0,1,0,12,5
8,2,8,11.6,0,0,22,19,15
4,0,4,5.6,0,0,5,5,4
19,4,19,26.5,0,0,0,20,6
21,4,21,10.3,0,0,0,31,5
16,5,16,17.1,0,0,4,31,1
14,5,14,28.3,0,0,0,20,6
9,2,9,9.4,0,0,0,16,7
9,5,9,14.3,0,0,0,29,6
12,5,12,15.8,0,0,0,31,6
16,6,16,17.7,0,0,4,13,1
5,5,5,1.3,0,0,4,6,4
6,0,6,6.9,0,0,4,13,4
18,5,18,25.4,0,0,13,5,5
11,0,11,18.0,0,0,0,31,6
9,1,9,11.6,0,0,0,7,6
22,5,22,5.1,0,0,10,22,11
23,6,23,11.3,0,0,6,18,8
13,4,13,30.8,0,1,10,22,11
8,5,8,18.5,0,1,5,10,1
19,1,19,8.1,0,0,0,9,6
12,5,12,23.2,0,0,0,8,6
19,1,19,21.5,0,0,0,20,6
15,2,15,19.3,0,0,0,6,5
20,6,20,13.2,0,0,5,30,1
11,4,11,10.4,0,0,0,6,6
12,2,12,15.3,0,0,5,12,1
8,5,8,16.5,0,0,1,1,7
9,5,9,5.0,0,0,0,13,6
12,3,12,13.2,0,0,13,6,6
11,0,11,24.0,0,1,0,10,5
3,4,3,7.7,0,0,3,3,3
12,1,12,26.8,0,0,0,5,5
18,6,18,10.0,0,0,4,20,1
11,2,11,7.5,0,0,0,29,6
15,3,15,13.2,0,0,5,12,1
17,0,17,18.7,1,2,0,11,6
14,6,14,28.8,0,1,13,4,5
19,4,19,27.4,0,1,13,6,6
14,2,14,13.4,0,0,4,44,4
6,0,6,10.2,0,0,0,13,6
11,1,11,10.0,0,0,25,51,22
12,5,12,27.0,0,1,0,5,5
7,3,7,2.3,0,0,0,7,6
14,1,14,20.2,0,0,0,3,5
18,5,18,27.8,0,1,0,12,5
13,2,13,21.9,0,0,0,29,5
12,1,12,23.2,0,0,0,18,5
22,2,22,9.2,0,0,6,7,8
5,0,5,6.7,0,0,5,9,4
19,6,19,13.3,0,0,5,18,1
17,2,17,19.4,0,0,0,29,5
14,2,14,27.3,0,1,6,18,8
20,3,20,25.8,0,1,5,18,5
2,4,2,6.4,0,0,2,2,2
15,1,15,26.7,0,0,0,13,6
17,0,17,26.1,0,1,0,12,5
9,4,9,8.0,0,0,4,9,5
16,5,16,26.4,0,0,13,6,6
15,2,15,21.1,0,0,0,10,6
12,2,12,20.6,0,0,0,31,6
7,6,7,11.5,0,0,0,29,5
21,1,21,16.2,0,0,0,22,0
5,3,5,14.9,0,0,4,4,4
11,5,11,25.5,0,0,0,89,7
9,4,9,3.8,0,0,0,29,5
22,1,22,16.1,0,0,0,19,0
12,2,12,17.1,0,0,13,6,6
18,1,18,7.9,0,0,0,10,6
22,3,22,9.0,1,2,0,16,0
21,0,21,19.0,0,0,26,58,7
8,4,8,14.8,0,0,0,12,6
17,2,17,28.3,0,1,0,23,6
0,6,0,3.5,0,0,14,19,12
16,0,16,18.3,0,0,0,25,6
5,1,5,13.0,0,0,13,6,6
18,3,18,26.8,0,0,0,20,6
0,4,0,17.3,0,0,15,37,7
8,4,8,8.5,0,0,0,9,5
20,2,20,29.7,0,1,0,10,6
6,0,6,2.8,0,0,25,52,23
13,3,13,12.9,0,0,0,5,6
12,1,12,18.4,0,0,0,10,6
9,4,9,17.5,0,1,0,31,6
19,3,19,12.0,0,0,5,13,1
10,2,10,13.1,0,0,0,20,6
8,2,8,14.3,0,1,20,19,15
20,6,20,17.3,0,0,4,18,4
23,3,23,5.7,0,0,0,36,0
20,0,20,11.7,0,0,5,10,4
6,1,6,14.6,0,1,0,8,5
8,1,8,14.3,0,0,4,31,4
6,1,6,4.3,0,0,0,29,6
14,3,14,27.1,0,1,5,5,5
7,5,7,7.3,0,0,0,13,6
17,4,17,17.6,0,0,13,5,5
5,2,5,4.0,0,0,20,19,15
5,0,5,9.5,0,0,4,13,4
18,5,18,12.4,0,0,0,20,6
2,3,2,4.5,0,0,2,2,2
0,1,0,22.3,0,0,10,38,10
19,3,19,10.4,0,0,0,8,5
5,5,5,1.7,0,0,4,4,1
14,2,14,29.1,0,1,0,20,5
20,0,20,18.6,0,0,0,7,5
20,0,20,18.2,0,0,0,13,6
11,4,11,7.9,0,0,0,9,6
7,5,7,13.0,0,1,0,25,6
8,2,8,16.8,0,1,0,8,5
15,2,15,29.3,0,1,20,19,15
10,3,10,19.6,0,0,0,18,5
21,6,21,11.9,0,0,4,29,1
13,4,13,20.5,0,0,23,43,0
13,3,13,25.9,0,0,0,3,5
18,0,18,25.3,0,0,0,7,6
21,4,21,22.0,0,1,21,3,5
17,5,17,14.9,0,0,0,6,0
8,2,8,11.8,0,1,4,12,4
11,1,11,11.3,0,0,10,22,11
20,6,20,18.7,0,0,5,9,1
4,0,4,4.1,0,0,0,9,5
8,1,8,9.6,0,0,6,18,8
13,2,13,11.6,0,0,7,10,18
1,4,1,11.9,0,0,0,46,0
18,5,18,24.7,0,1,0,12,6
10,1,10,12.4,0,0,0,24,5
11,0,11,9.3,0,0,31,63,12
22,4,22,18.6,0,0,5,3,4
4,6,4,9.0,0,0,0,10,6
4,6,4,6.8,0,0,0,26,6
7,3,7,10.1,0,0,0,7,5
10,5,10,10.1,0,0,0,6,7
5,0,5,6.5,0,0,4,4,5
21,2,21,18.9,0,0,26,58,7
6,6,6,7.0,0,0,5,7,1
10,2,10,23.5,0,0,0,19,7
14,2,14,11.4,0,0,0,6,6
4,1,4,13.4,0,0,0,9,6
22,0,22,20.8,0,0,15,19,13
8,4,8,15.2,0,1,0,10,6
22,4,22,9.1,0,0,4,45,4
4,0,4,9.6,0,0,0,13,6
21,5,21,22.6,0,1,0,22,0
10,6,10,22.2,0,1,20,19,15
12,5,12,10.7,0,0,13,6,6
10,2,10,13.0,0,0,5,14,1
2,6,2,14.7,0,0,2,2,8
18,4,18,19.0,0,0,0,23,5
5,1,5,9.7,0,0,0,10,6
13,1,13,10.9,0,0,0,3,5
12,3,12,9.1,0,0,0,20,6
4,6,4,12.7,0,0,0,5,6
8,3,8,7.2,0,0,5,10,4
9,3,9,15.4,0,0,0,16,0
0,5,0,7.3,0,0,1,1,1
8,2,8,10.7,0,0,0,3,6
17,5,17,29.0,0,1,0,18,5
8,0,8,14.2,0,1,0,18,5
3,2,3,12.7,0,0,68,63,15
6,1,6,8.8,0,0,0,13,6
13,4,13,14.4,0,0,5,7,1
16,6,16,15.6,0,0,0,20,6
19,0,19,29.4,0,1,0,7,5
18,2,18,28.6,0,1,0,7,5
5,3,5,14.7,0,0,0,9,6
20,1,20,8.6,0,0,5,3,4
13,5,13,20.4,0,0,0,48,6
14,2,14,15.5,0,0,0,6,6
14,3,14,10.9,0,0,13,99,5
14,3,14,24.7,0,0,0,3,5
2,6,2,7.3,0,0,0,8,5
15,0,15,14.2,0,0,13,4,1
14,4,14,11.1,0,0,0,14,5
19,6,19,17.1,0,1,0,8,5
15,2,15,11.6,0,0,0,31,6
5,4,5,9.3,0,0,4,5,4
8,5,8,1.1,0,0,0,12,5
2,4,2,10.1,0,0,14,19,12
11,1,11,7.6,0,0,0,12,6
15,3,15,18.2,0,0,0,23,5
23,4,23,11.8,0,0,0,19,0
4,3,4,15.2,0,0,0,8,6
21,3,21,11.1,0,0,18,34,11
8,6,8,18.4,0,0,11,60,3
15,1,15,10.8,0,0,1,1,1
7,2,7,11.6,0,0,0,17,5
22,4,22,12.2,0,0,13,6,6
16,1,16,22.0,0,0,0,13,6
8,0,8,16.7,0,1,0,9,6
9,6,9,6.4,0,0,0,13,6
9,6,9,10.9,0,0,0,8,6
5,1,5,14.9,0,0,4,4,1
16,4,16,24.0,0,0,13,4,6
15,0,15,11.7,0,0,4,13,1
9,5,9,22.7,0,1,0,15,7
3,4,3,6.2,0,0,8,19,10
6,5,6,8.4,0,0,4,23,1
21,2,21,16.1,0,0,0,26,5
9,6,9,14.9,0,0,0,61,0
7,3,7,11.0,0,0,5,17,1
13,2,13,16.6,0,0,0,18,5
4,2,4,9.2,0,0,0,10,6
11,1,11,24.2,0,1,0,29,5
19,2,19,12.2,0,0,0,22,0
13,4,13,14.5,0,0,5,30,1
15,2,15,24.2,0,0,43,62,8
15,6,15,24.8,0,0,0,9,6
15,1,15,17.2,0,0,0,44,6
8,1,8,4.6,0,0,0,30,6
23,6,23,7.3,0,0,0,36,0
16,1,16,20.9,0,0,0,31,6
5,0,5,8.0,0,0,0,8,6
5,5,5,8.7,0,0,4,4,1
0,3,0,10.0,0,0,0,1,7
13,3,13,17.5,0,0,13,6,6
3,4,3,10.6,0,0,2,2,2
12,2,12,9.4,0,0,0,5,6
7,2,7,15.3,0,1,0,12,6
8,2,8,4.8,0,0,0,25,6
16,2,16,16.2,0,0,4,20,4
8,3,8,19.1,0,1,0,4,5
22,2,22,13.6,0,0,4,29,1
9,5,9,2.5,0,0,5,12,4
13,3,13,29.3,0,1,5,7,5
9,1,9,15.7,0,0,7,67,24
1,6,1,3.6,0,0,0,0,0
7,1,7,8.7,0,0,0,11,6
12,5,12,14.1,0,0,0,18,5
10,0,10,7.9,0,0,0,20,5
15,6,15,16.1,0,0,5,12,4
16,2,16,18.5,0,1,0,4,5
16,2,16,28.2,0,0,0,26,6
15,5,15,20.2,0,0,0,6,6
15,0,15,30.3,0,1,1,1,14
20,2,20,8.6,0,0,0,26,5
14,3,14,12.7,0,0,13,99,5
10,4,10,14.5,0,0,5,24,1
1,4,1,14.3,0,0,1,1,1
10,3,10,16.7,0,1,5,12,1
17,4,17,29.9,0,0,4,30,4
0,2,0,18.5,0,0,18,34,11
13,6,13,14.0,0,0,0,3,5
14,4,14,18.5,0,0,13,6,6
18,0,18,16.3,1,2,0,3,5
10,5,10,14.6,0,0,0,6,0
11,4,11,15.9,0,0,0,6,6
16,3,16,10.3,0,0,8,19,10
14,3,14,23.1,0,0,13,6,6
16,1,16,30.7,0,1,0,12,6
16,2,16,16.7,0,0,4,20,4
14,0,14,28.5,0,1,6,18,8
1,5,1,14.2,0,0,16,32,14
18,1,18,20.3,0,0,5,20,1
23,3,23,19.6,0,1,18,34,11
21,4,21,18.9,0,0,0,3,6
14,6,14,24.6,0,0,0,7,6
13,1,13,26.5,0,1,0,11,6
8,0,8,7.1,0,0,36,19,3
16,5,16,12.5,0,0,0,29,6
15,6,15,11.2,0,0,0,24,5
7,2,7,16.9,0,1,0,8,5
0,2,0,10.8,0,0,0,35,7
14,1,14,26.4,0,1,6,18,8
9,0,9,16.6,0,0,0,3,6
5,1,5,17.0,0,0,4,29,1
7,2,7,15.2,0,1,0,29,5
5,3,5,17.0,0,0,4,18,1
11,2,11,10.5,0,0,0,20,6
10,2,10,22.6,0,0,0,13,5
4,5,4,11.3,0,0,0,5,6
5,0,5,11.8,0,0,4,4,4
8,1,8,18.7,0,0,0,29,5
8,1,8,15.4,0,1,0,29,6
19,1,19,25.9,0,0,0,18,5
19,5,19,23.3,0,1,5,18,1
12,0,12,18.1,0,0,0,12,6
20,0,20,14.3,0,0,21,3,5
5,2,5,8.6,0,0,0,31,6
10,4,10,14.8,0,0,5,10,1
9,6,9,14.9,0,0,0,17,5
16,4,16,15.7,0,0,0,7,6
13,6,13,27.6,0,1,12,27,0
21,3,21,14.9,0,0,13,6,6
5,4,5,0.9,0,0,4,6,5
8,3,8,13.6,0,1,0,4,5
22,6,22,12.6,0,0,20,6,15
8,2,8,9.3,0,0,22,19,15
15,0,15,11.8,0,0,0,20,6
23,4,23,21.4,0,0,10,38,10
20,6,20,15.7,0,0,21,3,5
15,2,15,11.7,0,0,5,14,1
13,0,13,19.4,0,1,13,6,5
9,5,9,4.2,0,0,5,12,4
12,0,12,15.7,0,0,0,18,5
10,5,10,8.6,0,0,5,24,1
7,6,7,-0.4,0,0,29,3,30
20,2,20,23.5,0,0,4,9,1
17,6,17,29.3,0,1,0,6,0
15,4,15,18.9,0,0,0,44,6
21,4,21,19.9,0,0,0,26,6
12,0,12,23.1,0,0,0,5,5
9,5,9,17.7,0,0,0,15,7
23,4,23,9.1,0,0,0,35,0
10,4,10,6.8,0,0,0,20,6
12,3,12,14.6,0,0,0,29,6
12,6,12,12.1,0,0,0,41,5
4,0,4,8.4,0,0,0,31,6
11,3,11,12.4,0,0,0,89,7
13,0,13,7.8,0,0,4,9,5
2,0,2,15.6,0,0,0,0,0
4,0,4,17.3,0,0,0,31,6
16,0,16,8.2,0,0,5,20,1
6,6,6,15.4,0,1,0,10,6
4,0,4,3.3,0,0,0,31,6
17,0,17,14.5,0,0,5,23,4
11,0,11,21.4,0,0,0,9,5
5,4,5,5.5,0,0,21,3,5
22,2,22,15.4,0,0,15,19,13
11,1,11,11.4,0,0,5,10,1
0,0,0,15.7,0,0,16,32,14
7,4,7,12.5,0,0,0,83,5
10,0,10,23.5,0,1,0,8,6
13,6,13,25.8,0,1,5,7,5
16,6,16,10.8,0,0,0,5,6
14,3,14,33.3,0,1,6,18,8
4,3,4,0.9,0,0,0,8,6
20,0,20,25.6,0,1,0,10,6
12,2,12,18.4,0,0,0,12,6
10,6,10,5.8,0,0,0,61,0
21,0,21,19.4,0,0,26,58,7
23,0,23,16.0,0,1,19,15,0
8,6,8,13.9,0,0,0,18,5
4,0,4,11.8,0,0,0,13,6
18,0,18,27.1,0,0,13,5,1
9,5,9,16.4,0,0,0,30,5
23,6,23,14.0,0,0,6,18,8
11,1,11,12.9,0,0,0,16,0
8,1,8,8.3,0,0,22,19,15
11,3,11,20.8,0,1,6,18,8
20,1,20,13.4,0,0,0,10,5
8,3,8,3.3,0,0,5,10,1
5,6,5,5.7,0,0,4,23,5
6,0,6,2.6,0,0,4,18,5
17,2,17,13.6,0,0,21,3,0
20,4,20,6.8,0,0,0,3,5
0,6,0,5.9,0,0,2,2,8
13,2,13,9.3,0,0,0,10,6
10,5,10,10.2,0,0,0,29,6
12,4,12,14.9,0,0,0,9,6
17,0,17,27.3,0,1,0,30,5
14,6,14,11.2,0,0,0,9,6
1,0,1,16.0,0,0,0,0,0
21,6,21,20.8,0,1,0,7,5
16,3,16,30.1,0,1,0,4,5
15,1,15,14.9,0,0,4,9,1
16,5,16,17.0,0,0,0,12,6
21,4,21,8.6,0,0,0,29,6
23,4,23,19.8,0,0,18,34,11
2,6,2,8.3,0,0,2,2,2
8,5,8,-0.9,0,0,0,69,0
1,4,1,11.4,0,0,8,19,10
7,6,7,13.5,0,1,0,12,5
11,4,11,11.7,0,0,0,19,0
15,1,15,18.4,0,0,0,13,6
20,4,20,25.8,0,1,0,6,5
4,3,4,1.1,0,0,0,10,6
23,5,23,13.2,0,0,0,36,0
4,5,4,3.3,0,0,5,5,4
12,3,12,30.9,0,1,0,11,6
21,3,21,8.3,0,0,10,38,10
19,2,19,12.3,0,0,4,10,5
13,3,13,29.8,0,0,28,7,0
9,0,9,17.5,0,1,0,3,5
5,3,5,9.5,0,0,5,5,4
15,4,15,17.6,0,0,13,6,6
8,0,8,10.7,0,0,0,6,0
15,2,15,27.6,0,0,0,5,6
12,0,12,20.0,1,0,0,24,5
23,2,23,13.3,0,0,15,37,7
11,1,11,16.7,0,0,0,20,6
8,3,8,11.2,0,0,20,7,15
6,5,6,3.6,0,0,4,9,1
14,0,14,25.7,0,0,0,6,6
7,1,7,11.5,0,0,0,29,6
14,6,14,17.4,0,0,0,10,6
18,0,18,29.5,0,0,5,23,4
12,0,12,16.8,0,0,9,21,11
9,2,9,17.5,0,0,5,29,1
8,2,8,16.6,0,0,0,24,5
14,5,14,24.9,0,1,12,27,0
6,3,6,0.5,0,0,4,9,4
17,2,17,26.0,0,0,4,5,4
8,5,8,6.7,0,0,13,5,6
17,2,17,28.1,0,0,0,9,6
15,6,15,22.6,0,0,6,30,19
9,2,9,13.7,0,1,0,17,5
10,3,10,18.4,0,0,6,18,8
9,0,9,16.5,0,0,0,16,7
11,6,11,13.1,0,0,0,13,6
14,1,14,16.6,0,0,52,40,57
11,2,11,16.8,0,1,0,12,6
22,0,22,11.2,0,0,10,22,11
19,0,19,15.1,0,0,13,6,4
14,1,14,16.6,0,0,20,63,15
5,4,5,0.7,0,0,0,5,6
1,6,1,8.9,0,0,0,1,5
18,5,18,8.5,0,0,4,13,1
3,6,3,6.1,0,0,14,19,12
13,0,13,20.8,0,0,0,24,5
5,6,5,12.7,0,0,5,5,4
10,3,10,15.3,0,0,53,25,31
2,4,2,11.1,0,0,13,6,6
15,5,15,21.1,0,0,0,31,6
19,6,19,26.4,0,1,5,18,5
11,0,11,8.0,0,0,13,6,6
11,2,11,14.3,0,0,28,7,0
18,2,18,27.4,0,1,13,6,6
5,1,5,9.2,0,0,0,13,6
13,1,13,27.3,0,1,0,12,6
12,3,12,24.8,0,1,28,7,0
12,6,12,24.8,0,0,5,5,1
19,6,19,8.4,0,0,0,10,6
6,6,6,13.4,0,1,5,7,5
7,6,7,11.5,0,0,0,8,6
4,4,4,5.8,0,0,3,3,3
1,3,1,18.1,0,0,0,0,0
5,0,5,8.4,0,0,2,2,8
10,4,10,12.2,0,0,0,29,6
16,6,16,27.6,0,0,0,25,6
12,3,12,22.0,0,0,5,10,1
16,5,16,30.2,0,0,0,7,5
10,6,10,7.5,0,0,4,10,4
20,0,20,11.3,0,0,0,29,6
1,4,1,11.4,0,0,0,1,10
4,1,4,10.2,0,0,0,31,6
5,2,5,3.7,0,0,4,6,4
11,1,11,13.0,0,0,0,16,0
18,3,18,17.1,0,0,0,12,6
20,6,20,10.8,0,0,4,9,4
8,1,8,1.7,0,0,0,29,6
21,1,21,21.1,0,0,26,58,7
12,1,12,25.4,0,1,0,6,5
9,6,9,9.5,0,0,5,10,4
12,1,12,14.2,0,0,5,48,4
16,6,16,18.8,0,0,0,20,6
13,6,13,13.3,0,0,0,3,6
18,6,18,25.5,0,0,0,20,6
8,5,8,2.6,0,0,0,11,6
1,0,1,12.5,0,0,16,32,14
22,0,22,10.2,0,0,0,8,6
10,5,10,11.3,0,0,0,25,6
23,6,23,15.9,0,0,18,34,11
14,3,14,17.3,0,0,25,51,22
10,2,10,9.8,0,0,0,23,5
11,6,11,22.3,0,1,0,29,6
8,2,8,9.3,0,0,0,18,5
8,0,8,18.4,0,1,0,25,6
10,0,10,16.0,0,0,0,9,5
11,6,11,18.1,0,0,0,24,5
10,3,10,9.5,0,0,0,29,6
13,5,13,31.4,0,1,5,7,5
16,5,16,16.6,0,0,0,18,5
8,1,8,7.7,0,0,0,4,5
8,0,8,10.2,0,0,0,25,6
6,2,6,9.7,0,0,13,6,5
23,2,23,8.0,0,0,0,26,5
22,1,22,4.6,0,0,5,29,4
6,0,6,14.4,0,0,21,3,5
7,6,7,7.5,0,0,0,3,5
5,6,5,6.9,0,0,4,6,5
1,6,1,3.5,0,0,2,2,8
7,3,7,14.9,0,0,0,41,5
22,4,22,7.7,0,0,6,7,8
14,3,14,14.8,0,0,8,19,10
13,2,13,15.6,0,0,12,27,0
9,3,9,7.1,0,0,28,7,0
11,3,11,17.1,0,0,0,12,6
4,0,4,13.3,0,0,0,31,6
13,1,13,28.9,0,0,20,75,15
15,2,15,17.2,0,1,13,4,6
13,6,13,30.1,0,1,0,23,5
10,3,10,16.1,0,0,0,30,5
11,4,11,13.3,0,0,0,19,0
17,0,17,23.0,0,0,0,31,6
7,0,7,14.5,0,1,4,9,4
19,3,19,23.7,0,1,0,10,6
4,2,4,14.3,0,0,0,8,6
2,5,2,16.6,0,0,0,27,0
6,4,6,5.2,0,0,0,13,5
4,2,4,4.2,0,0,20,19,15
16,1,16,20.6,0,0,13,6,4
17,6,17,18.7,0,0,0,13,5
19,0,19,15.2,0,0,0,20,5
3,1,3,15.3,0,0,0,19,7
7,6,7,5.9,0,0,0,7,6
12,5,12,26.8,0,1,0,5,6
13,3,13,20.6,0,0,0,9,6
16,2,16,29.5,0,1,0,7,5
7,5,7,9.8,0,1,0,7,5
10,0,10,24.7,0,1,0,16,0
18,5,18,27.2,0,0,5,23,4
11,3,11,27.5,0,0,0,9,5
21,2,21,9.0,0,0,5,10,1
23,0,23,15.3,0,0,13,6,5
21,0,21,8.6,0,0,18,34,11
10,0,10,22.7,0,1,0,12,6
4,4,4,9.9,0,0,0,0,6
14,3,14,12.5,0,0,0,3,5
15,6,15,18.6,0,0,5,30,1
13,3,13,30.8,0,1,5,7,5
7,5,7,10.3,0,0,14,63,16
7,5,7,8.6,0,0,0,12,5
7,0,7,11.2,0,1,0,13,5
10,2,10,6.3,0,0,20,19,15
22,1,22,13.4,0,0,10,38,10
0,6,0,16.6,0,0,0,35,0
6,1,6,0.4,0,0,4,9,1
19,1,19,21.6,0,0,0,20,5
8,5,8,19.3,0,0,0,3,10
20,2,20,14.5,0,0,5,3,1
17,6,17,19.5,0,0,21,3,0
23,6,23,14.6,0,0,18,34,11
6,0,6,11.3,0,1,21,3,5
17,5,17,31.2,0,1,0,30,5
21,2,21,14.0,0,0,18,34,11
16,4,16,27.9,0,1,0,12,5
12,2,12,27.5,0,0,6,18,8
5,3,5,8.6,0,0,4,4,4
21,4,21,18.7,0,1,5,10,1
15,3,15,19.4,0,0,25,51,22
22,2,22,11.5,1,2,0,8,6
0,6,0,15.1,0,0,0,1,10
7,0,7,14.4,0,1,4,9,4
15,4,15,15.2,0,1,0,49,6
0,5,0,17.7,0,0,0,1,7
17,2,17,29.4,0,1,0,30,5
3,4,3,13.0,0,0,14,19,16
16,4,16,11.8,0,0,5,5,4
8,2,8,4.7,0,0,21,3,5
13,6,13,14.4,0,0,0,12,5
23,0,23,8.8,0,0,0,35,7
8,0,8,3.8,0,0,4,9,1
18,6,18,19.3,0,0,13,6,6
1,0,1,6.9,0,0,0,0,0
14,4,14,27.3,0,0,0,10,6
6,3,6,4.2,0,0,0,29,6
4,0,4,6.5,0,0,0,31,6
7,4,7,14.9,0,1,0,7,6
6,1,6,7.8,0,0,0,31,6
20,3,20,9.8,0,0,0,7,6
20,0,20,25.8,0,1,0,7,5
8,4,8,11.0,0,0,0,12,6
14,3,14,26.3,0,0,0,25,5
20,6,20,17.4,0,0,20,19,15
13,2,13,31.5,0,1,20,19,15
6,6,6,12.0,0,1,13,6,6
11,3,11,20.2,0,0,0,25,5
5,3,5,12.8,0,0,0,10,5
15,0,15,15.8,0,0,0,25,6
11,2,11,14.9,0,1,0,6,0
21,4,21,7.4,1,2,13,6,4
9,0,9,11.0,0,0,14,19,16
19,2,19,10.9,0,0,0,22,0
8,0,8,4.4,0,0,0,18,5
4,3,4,14.1,0,0,0,13,6
12,5,12,14.2,0,0,0,18,5
22,3,22,15.9,0,0,0,8,6
9,2,9,15.9,0,0,5,14,1
5,4,5,14.5,0,0,0,26,6
16,4,16,35.0,0,1,0,5,6
14,1,14,11.6,1,2,4,29,1
6,6,6,13.6,0,1,0,29,6
1,2,1,11.5,0,0,5,7,4
16,3,16,18.0,0,0,0,14,5
14,6,14,26.9,0,0,0,12,6
22,2,22,13.7,0,0,0,3,5
16,2,16,30.1,0,1,0,8,5
5,5,5,5.1,0,0,0,9,6
7,5,7,1.3,0,0,0,12,6
13,6,13,13.9,0,0,4,5,5
6,4,6,13.3,0,0,4,23,5
17,0,17,29.9,0,1,13,6,5
11,2,11,7.3,0,0,0,8,6
16,1,16,30.3,0,0,0,29,5
8,6,8,9.6,0,0,0,3,5
15,0,15,23.5,0,1,0,11,5
11,2,11,12.3,0,0,5,14,1
8,4,8,11.5,0,1,0,4,5
4,2,4,13.6,0,0,0,31,6
5,1,5,14.2,0,0,0,9,5
5,0,5,8.7,0,0,0,9,5
22,5,22,17.2,0,1,16,32,14
15,0,15,26.8,0,0,4,23,4
5,3,5,8.6,0,0,4,6,4
14,4,14,22.9,0,0,0,13,6
23,4,23,13.1,0,0,0,35,7
7,5,7,6.6,0,0,5,25,4
11,4,11,12.5,0,0,0,8,6
16,6,16,16.5,0,0,4,9,1
11,1,11,26.6,0,1,0,12,6
16,1,16,29.6,0,0,0,29,5
11,5,11,8.6,0,0,10,22,11
18,1,18,21.9,0,0,5,23,4
10,0,10,7.2,0,0,4,29,1
12,1,12,20.2,0,0,0,29,6
8,3,8,8.7,0,0,0,16,0
16,2,16,28.6,0,1,0,12,6
19,6,19,9.8,0,0,5,30,4
16,0,16,27.8,0,0,0,31,6
12,3,12,25.0,0,0,6,30,19
13,5,13,15.3,0,0,0,9,5
15,2,15,21.3,0,0,0,44,6
8,4,8,8.7,0,0,0,4,5
13,4,13,23.5,0,1,0,24,5
7,4,7,12.2,0,0,0,7,5
23,5,23,3.5,0,0,0,35,0
12,6,12,13.8,0,0,5,14,1
8,4,8,5.5,0,0,22,19,15
11,6,11,20.4,0,0,0,29,6
20,5,20,21.9,0,0,0,31,5
16,5,16,30.2,0,0,0,22,0
15,0,15,18.4,0,0,13,4,5
11,1,11,14.8,0,0,0,31,6
9,3,9,3.6,0,0,0,4,5
7,2,7,15.2,0,1,0,10,6
10,0,10,21.2,0,0,20,19,15
7,6,7,8.7,0,0,4,13,1
12,4,12,21.2,0,0,0,5,5
6,0,6,7.6,0,0,0,29,6
14,1,14,11.6,0,0,4,6,4
15,3,15,10.7,0,0,5,29,4
20,4,20,32.3,0,1,5,18,5
23,3,23,13.4,0,0,0,8,6
16,0,16,18.7,0,0,0,13,6
7,0,7,13.3,0,1,0,9,5
12,6,12,13.8,0,0,20,19,15
13,3,13,21.1,0,0,4,10,1
14,5,14,21.6,0,0,4,6,4
13,0,13,17.8,0,0,0,31,6
10,4,10,12.8,0,0,28,7,0
17,6,17,18.7,0,0,0,10,6
5,1,5,18.2,0,0,4,1,1
18,1,18,8.0,0,0,0,10,5
20,2,20,6.1,0,0,0,7,5
19,2,19,10.6,0,0,0,9,6
